label,case,source,config,mechanism,tool,shape,n_neg_init,n_neg_final,neg_vol_init,neg_vol_final,n_clusters_init,n_clusters_final,min_jdet_init,min_jdet_final,l2_err,time_s,frac_nonpos_jdet_init,frac_nonpos_jdet_final,sdlogj_init,sdlogj_final,moved_frac,l1_move,l2_move,max_move,mean_move_moved,feasible,simplex_n_neg_init,simplex_n_below_init,simplex_min_init,bilinear_n_neg_init,bilinear_n_below_init,bilinear_min_init,finite_n_neg_init,finite_n_below_init,finite_min_init,jdet_n_neg_init,jdet_n_below_init,jdet_min_init,simplex_n_neg_final,simplex_n_below_final,simplex_min_final,bilinear_n_neg_final,bilinear_n_below_final,bilinear_min_final,finite_n_neg_final,finite_n_below_final,finite_min_final,jdet_n_neg_final,jdet_n_below_final,jdet_min_final,ift_min_radius_init,ift_frac_subpixel_init,ift_min_radius_final,ift_frac_subpixel_final,certified,damage,n_windows,giant_regions,mop_cleared,rounds,sqp_iters,corr_n,corr_resid_med_init,corr_resid_mad_init,corr_resid_med_final,corr_resid_mad_final,corr_n_outliers,corr_n_large,corr_n_high_resid,corr_n_incoherent,error,timing_mode,hit_cap,out_path,sha256
cohort_B0049_z0__isqp_l2,cohort_B0049_z0,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,647,0,387.6758911949189,0.0,11,0,-5.394965602060438,0.02200483558101862,69.80547892043967,23.32316880000144,0.004351699561403508,0.0,0.49225739836902893,0.3124720786618446,0.029475054824561402,2701.431448016272,69.80547892043967,7.152220881683654,0.6280938033053411,True,693,728,-4.146920716294517,764,788,-5.572778147439749,634,656,-6.148813657946448,635,647,-5.394965602060438,0,0,0.010510407902176163,0,0,0.010510407902176163,0,0,0.021020815804351806,0,0,0.02200483558101862,0.00029056844931406415,0.014576480263157894,0.001946017004449329,0.018578673245614036,True,0,5,0,0,1,67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z0__isqp_l2.npz,c965715d89f00ff87ba3db5a1933ac94d0419a61555d0e2d7e456a83e551ed45
cohort_B0049_z48__isqp_none,cohort_B0049_z48,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,192,0,111.39929224734777,0.0,92,0,-4.7586708770023565,0.022605165270802686,41.30993246935743,57.57024199999796,0.0013157894736842105,0.0,0.2706521167472828,0.13833013855010978,0.14757401315789473,1054.9137743717147,41.30993246935743,7.042095294972932,0.048988287098157085,True,515,527,-11.345190257807694,596,612,-11.345190257807694,312,336,-22.690380515615388,192,192,-4.7586708770023565,0,0,0.010925765422794498,0,0,0.010925765422794498,0,0,0.022002036132070614,0,0,0.022605165270802686,2.394179422332148e-05,0.022286184210526316,0.0014007366381495077,0.023649945175438596,True,0,19,2,0,1,107,404.0,0.006786346435546875,0.0052876981258392335,0.2969788439454804,0.40252686505267415,67.0,37.0,44.0,30.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z48__isqp_none.npz,e3b0bcdf175550ebc243ae59a459ea3ed9e343c229c402790b74170eeb6cd2eb
cohort_B0039_z480__isqp_none,cohort_B0039_z480,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,521,0,282.7133140680283,0.0,192,0,-11.110580129727595,0.022208660630551325,65.60855443440288,195.89283000000069,0.0034676535087719298,0.0,0.4458612807618409,0.23768762120541945,0.3888157894736842,2833.6986772818555,65.60855443440288,9.14423156001606,0.04994533765654709,True,1257,1307,-17.88562396070631,1428,1483,-17.88562396070631,743,798,-21.863570467870204,506,521,-11.110580129727595,0,0,0.01099999999915805,0,0,0.010999989880114379,0,0,0.02199999999884388,0,0,0.022208660630551325,2.432286197863457e-05,0.05579769736842105,0.0008282016852794535,0.05958059210526316,True,0,72,3,0,1,312,839.0,0.017286300659179688,0.012814334678649902,0.32508943530638085,0.4491619340119718,130.0,90.0,81.0,25.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z480__isqp_none.npz,c648e0fa99edeefe5b3fbf494bd3be468eba8e5be9602a3701ca2a053e94a186
cohort_B0049_z96__isqp_none,cohort_B0049_z96,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,189,0,84.37668391234374,0.0,102,0,-3.3074797455457556,0.023148453858364178,27.970111682957015,57.22294160000092,0.0012678179824561404,0.0,0.26693210123325184,0.12784631250567421,0.20512609649122807,786.5263897605056,27.970111682957015,5.564486666342036,0.02627710776962801,True,613,624,-4.438491727595995,704,721,-4.617481062379284,371,390,-8.87698345519199,185,189,-3.3074797455457556,0,0,0.010993735746638787,0,0,0.010993735746638787,0,0,0.021987471493288134,0,0,0.023148453858364178,3.720802425454284e-05,0.029180372807017543,0.0006978908524594486,0.030057565789473686,True,0,20,1,0,1,93,555.0,0.004677714490627756,0.00693517950380471,0.16705785683746271,0.23751360481965839,73.0,9.0,73.0,6.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z96__isqp_none.npz,529828d0a682903a319ae02d981b860654ac60f19d749d816d43b50a84c9415d
cohort_B0049_z48__isqp_l2,cohort_B0049_z48,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,192,0,111.39929224734777,0.0,92,0,-4.7586708770023565,0.022240307177030766,34.01296129445065,150.94226740000158,0.0013157894736842105,0.0,0.2706521167472828,0.14580649644120355,0.136218475877193,706.8715698110532,34.01296129445065,5.674784475159839,0.0355622865528527,True,515,527,-11.345190257807694,596,612,-11.345190257807694,312,336,-22.690380515615388,192,192,-4.7586708770023565,0,0,0.010634411153584655,0,0,0.010634411153584655,0,0,0.02126882230717118,0,0,0.022240307177030766,2.394179422332148e-05,0.022286184210526316,0.0005572224870090043,0.02294407894736842,True,0,31,2,0,1,196,404.0,0.006786346435546875,0.0052876981258392335,0.27932354769089096,0.39607658046439076,58.0,37.0,33.0,30.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z48__isqp_l2.npz,db33c559de480d079008549109ab1a92fc0f4c56ffd9391424fc3d78752c4ebe
cohort_B0039_z432__isqp_l2,cohort_B0039_z432,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,689,0,366.53127325677804,0.0,275,0,-6.016493187962707,0.021947984106776567,50.67715005182576,477.44239150000067,0.004625822368421052,0.0,0.5150522518538421,0.2874575302739816,0.37933114035087717,2016.9272041308216,50.67715005182576,7.056503418880366,0.0364381992363568,True,1712,1751,-14.097683209357456,1935,1981,-17.15599813925786,1035,1088,-25.564516271971115,675,689,-6.016493187962707,0,0,0.01060754621525283,0,0,0.01060754621525283,0,0,0.02121509243050123,0,0,0.021947984106776567,6.450380010606944e-05,0.0802905701754386,0.0005034891231912536,0.08268914473684211,True,0,86,5,0,1,553,1171.0,0.017286300659179688,0.014461279146963234,0.2334128463416077,0.33336117205481697,182.0,96.0,150.0,33.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z432__isqp_l2.npz,ca19d61c93b18935cb3cf5102feee0d6667c029274dbc0f396eac0a50007b3c6
cohort_B0049_z144__isqp_none,cohort_B0049_z144,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,191,0,105.92713999993526,0.0,114,0,-5.187572066027455,0.022885260353686765,31.921202530499468,61.61021510000137,0.0012815241228070176,0.0,0.26840785510140214,0.1258683355909964,0.23177768640350876,893.6075079306235,31.921202530499468,6.181101996925786,0.0264216761163367,True,757,770,-6.237167319705609,836,853,-9.71751138571365,440,458,-12.474334639411218,187,191,-5.187572066027455,0,0,0.010999999994881271,0,0,0.010999638014561948,0,0,0.021999999999811382,0,0,0.022885260353686765,8.941844404031838e-06,0.037438322368421054,0.0007059473564560153,0.038308662280701754,True,0,34,3,0,1,126,775.0,0.0033931732177734375,0.005030718612670898,0.07840895053439484,0.11448144337544047,122.0,34.0,115.0,25.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z144__isqp_none.npz,692870d1d1847acf0aeddb5b933943b4e4ccbb661fa129da42cde0df1cfc7043
cohort_B0049_z96__isqp_l2,cohort_B0049_z96,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,189,0,84.37668391234374,0.0,102,0,-3.3074797455457556,0.022011805175689264,23.546831391747617,139.0402060000015,0.0012678179824561404,0.0,0.26693210123325184,0.1405519062334303,0.15911458333333334,570.1340184978333,23.546831391747617,5.618868035681673,0.024555690347912537,True,613,624,-4.438491727595995,704,721,-4.617481062379284,371,390,-8.87698345519199,185,189,-3.3074797455457556,0,0,0.01061029966225903,0,0,0.010388192676718847,0,0,0.02122059932452113,0,0,0.022011805175689264,3.720802425454284e-05,0.029180372807017543,0.0007106773573695585,0.029913651315789474,True,0,20,1,0,1,159,555.0,0.004677714490627756,0.00693517950380471,0.1461929364930889,0.21197952446315105,62.0,9.0,62.0,6.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z96__isqp_l2.npz,7c3b63bfb2506e774ca28aa1a99225171b7bcf79b912d957f4a73c2875e3a3f4
cohort_B0039_z480__isqp_l2,cohort_B0039_z480,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,521,0,282.7133140680283,0.0,192,0,-11.110580129727595,0.022291204644812265,51.39490773115484,460.7859997000014,0.0034676535087719298,0.0,0.4458612807618409,0.2497365569695874,0.3363555372807018,1650.600621679328,51.39490773115484,10.667678163202213,0.03363013430205839,True,1257,1307,-17.88562396070631,1428,1483,-17.88562396070631,743,798,-21.863570467870204,506,521,-11.110580129727595,0,0,0.010856787902900284,0,0,0.010771329907794232,0,0,0.021754645356399857,0,0,0.022291204644812265,2.432286197863457e-05,0.05579769736842105,0.0007122006938975025,0.057545230263157894,True,0,112,3,0,1,520,839.0,0.017286300659179688,0.012814334678649902,0.24691760036000845,0.350270214243897,135.0,90.0,93.0,25.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0039_z480__isqp_l2.npz,e0886c93950bb1b37f3d84781401c2231bcdd5320ec25533a989065d16975e89
cohort_B0049_z192__isqp_none,cohort_B0049_z192,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,312,0,145.3232157462926,0.0,161,0,-6.440856330414306,0.022892261884924242,45.58370115754364,142.78104189999794,0.0021381578947368422,0.0,0.3372626379416493,0.15632087496792868,0.35013020833333336,1358.7504506586674,45.58370115754364,9.665468761389674,0.02659471238884867,True,982,998,-8.462801837826905,1081,1102,-8.462801837826905,548,584,-16.92560367565381,312,312,-6.440856330414306,0,0,0.010999999937029672,0,0,0.010996343843639789,0,0,0.021999999934705028,0,0,0.022892261884924242,5.904560771929863e-05,0.04276315789473684,0.0006377857329504128,0.04412006578947368,True,0,49,4,0,1,235,908.0,0.004677714490627756,0.00693517950380471,0.14451138598709845,0.20862822167960185,134.0,24.0,130.0,38.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z192__isqp_none.npz,1853494a6b1e3ab5693367921455b50fc06c5333e7127d35ef67fab087248549
cohort_B0049_z144__isqp_l2,cohort_B0049_z144,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,191,0,105.92713999993526,0.0,114,0,-5.187572066027455,0.02206447509951074,27.11358576164876,164.76495099999738,0.0012815241228070176,0.0,0.26840785510140214,0.13729845576071478,0.20943667763157894,646.1505672488213,27.11358576164876,6.445131728478748,0.021142978542875602,True,757,770,-6.237167319705609,836,853,-9.71751138571365,440,458,-12.474334639411218,187,191,-5.187572066027455,0,0,0.010848071229948887,0,0,0.010848071229948887,0,0,0.02193816981228084,0,0,0.02206447509951074,8.941844404031838e-06,0.037438322368421054,0.0008572742328322392,0.037972861842105264,True,0,54,3,0,1,229,775.0,0.0033931732177734375,0.005030718612670898,0.05416961294352163,0.0803109359690893,102.0,34.0,92.0,25.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z144__isqp_l2.npz,b212d3bbc6da95f739fc20743ba1eabc04176dc4482d0e72bc21f7a57f2e3967
cohort_B0049_z240__isqp_none,cohort_B0049_z240,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,291,0,169.4017549906045,0.0,151,0,-10.830204215330815,0.022630698015781527,48.228050946020936,48.887907799999084,0.0019120065789473685,0.0,0.3266711379083746,0.15093442210859814,0.23140762061403508,1522.9690617604256,48.228050946020936,7.273522352465115,0.0451022910463004,True,966,988,-7.276950828592874,1077,1103,-14.055912159572387,551,588,-14.278024918656453,279,291,-10.830204215330815,0,0,0.01099990460357296,0,0,0.010993828394440804,0,0,0.02199980920711525,0,0,0.022630698015781527,2.4677306894588733e-05,0.04505208333333333,0.0010730248275720984,0.046600877192982455,True,0,30,4,0,1,155,1020.0,0.0033931732177734375,0.005030718612670898,0.09329511344919258,0.13805262872991722,172.0,69.0,162.0,46.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z240__isqp_none.npz,e382ba5baacffd4e3698b61eb69c39f2f1672d41cd4bbfade1ba7203183dae92
cohort_B0049_z288__isqp_none,cohort_B0049_z288,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,372,0,192.92975562204356,0.0,189,0,-4.952799529426581,0.022121609947255913,44.485078310645704,66.93400310000288,0.0025013706140350877,0.0,0.36737801618790267,0.16731189017202078,0.2966968201754386,1561.7161539103859,44.485078310645704,6.051569601090225,0.03607234614289245,True,1082,1101,-8.880955745175953,1209,1234,-8.880955745175953,619,655,-17.761911490351906,365,372,-4.952799529426581,0,0,0.010999490814119509,0,0,0.010999490814119509,0,0,0.021998981628223835,0,0,0.022121609947255913,9.454623245211843e-05,0.049732730263157894,0.0011186157240930933,0.05143914473684211,True,0,35,5,0,1,153,1067.0,0.0033931732177734375,0.005030718612670898,0.12517088208464916,0.18421061490555782,222.0,54.0,219.0,40.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z288__isqp_none.npz,3ab802ee844367be8c394f6a14ba1e3e03674f01d69bc5e2e16ab2f68809d873
cohort_B0049_z192__isqp_l2,cohort_B0049_z192,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,312,0,145.3232157462926,0.0,161,0,-6.440856330414306,0.022116967437012205,35.92493294257968,229.46492299999954,0.0021381578947368422,0.0,0.3372626379416493,0.16761915533934732,0.2564830043859649,951.1205357294194,35.92493294257968,7.7036474206237,0.025413363323075387,True,982,998,-8.462801837826905,1081,1102,-8.462801837826905,548,584,-16.92560367565381,312,312,-6.440856330414306,0,0,0.01065050785190444,0,0,0.0105213970090813,0,0,0.021301015703819093,0,0,0.022116967437012205,5.904560771929863e-05,0.04276315789473684,0.0006053776392425135,0.04371573464912281,True,0,52,4,0,1,330,908.0,0.004677714490627756,0.00693517950380471,0.10919110973708372,0.16187997602812748,137.0,24.0,133.0,38.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z192__isqp_l2.npz,b15bed98ef0f7108fc3f213c2bdf8f6cc868a13eac5727436204e173cc8fc80a
cohort_B0049_z240__isqp_l2,cohort_B0049_z240,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,291,0,169.4017549906045,0.0,151,0,-10.830204215330815,0.02199824342624357,38.44547727665512,120.07966179999858,0.0019120065789473685,0.0,0.3266711379083746,0.16478909646210607,0.17740542763157896,959.1068223484338,38.44547727665512,7.828699422193813,0.037049747840554474,True,966,988,-7.276950828592874,1077,1103,-14.055912159572387,551,588,-14.278024918656453,279,291,-10.830204215330815,0,0,0.01054566053098693,0,0,0.010529782876006533,0,0,0.02111753439309577,0,0,0.02199824342624357,2.4677306894588733e-05,0.04505208333333333,0.0005975382979741045,0.04579906798245614,True,0,31,4,0,1,257,1020.0,0.0033931732177734375,0.005030718612670898,0.04589390610044848,0.06804230518452492,145.0,69.0,134.0,46.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z240__isqp_l2.npz,eadc71fbfb557562cccf63207c60e572e6e2fecf477086edde51d70b4171b31f
cohort_B0049_z336__isqp_none,cohort_B0049_z336,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,283,0,121.06131971297201,0.0,144,0,-5.711314085446546,0.02364158635559725,38.732342949349864,62.468239199999516,0.0019120065789473685,0.0,0.32781950106199004,0.16299330199105463,0.24699150219298247,1302.2541371978082,38.732342949349864,5.35550153953967,0.036132575045026726,True,919,938,-14.205591880481222,1054,1070,-15.881361281155591,552,575,-8.867219308089261,279,283,-5.711314085446546,0,0,0.01099999924192243,0,0,0.010986305232723885,0,0,0.021999998483825424,0,0,0.02364158635559725,3.175403085218383e-05,0.04915021929824561,0.0011674650442408583,0.051137609649122805,True,0,40,5,0,1,167,936.0,0.0033931732177734375,0.004516759586334228,0.06272052317325301,0.0879591202728722,127.0,47.0,115.0,29.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z336__isqp_none.npz,e134549abbb8805aab60845abd06a59d7fa75d9b9a92bbc0595193635a956798
cohort_B0049_z288__isqp_l2,cohort_B0049_z288,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,372,0,192.92975562204356,0.0,189,0,-4.952799529426581,0.02200003116046708,36.66218424899715,164.89095590000215,0.0025013706140350877,0.0,0.36737801618790267,0.18657891336808863,0.2295641447368421,1093.0342085604368,36.66218424899715,5.724533029301485,0.03262983487254274,True,1082,1101,-8.880955745175953,1209,1234,-8.880955745175953,619,655,-17.761911490351906,365,372,-4.952799529426581,0,0,0.010638287667546202,0,0,0.0106202710144771,0,0,0.02127657533509296,0,0,0.02200003116046708,9.454623245211843e-05,0.049732730263157894,0.0008387568440704863,0.05064418859649123,True,0,36,5,0,1,270,1067.0,0.0033931732177734375,0.005030718612670898,0.09566100201859284,0.14182688362263415,172.0,54.0,164.0,40.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z288__isqp_l2.npz,342f4175c7c93fa62a93f6278e03f3c2337463e5006aab4c0f8499e40d7f6223
cohort_B0049_z384__isqp_none,cohort_B0049_z384,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,493,0,230.90619253365938,0.0,233,0,-6.15536692275046,0.022650816557454826,54.99327627151019,89.371105299997,0.0032689144736842107,0.0,0.43446571588422006,0.22318395019363382,0.3221628289473684,2346.1368957539366,54.99327627151019,7.291612070552205,0.049907187742053535,True,1409,1441,-10.83375487767853,1590,1622,-11.079735498911418,813,867,-21.66750975535706,477,493,-6.15536692275046,0,0,0.010999282741730135,0,0,0.010999282741730135,0,0,0.021998565483452286,0,0,0.022650816557454826,1.746380232686425e-05,0.0682702850877193,0.0006179272398810835,0.07092927631578948,True,0,45,5,0,1,217,1080.0,0.006786346435546875,0.0052876981258392335,0.2594444287317457,0.3621849021752738,149.0,84.0,104.0,41.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z384__isqp_none.npz,60569260622cb14d48fa16c135b39b2cd3aea97b7df5970a7d4b333800fd8d76
cohort_B0049_z336__isqp_l2,cohort_B0049_z336,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,283,0,121.06131971297201,0.0,144,0,-5.711314085446546,0.022091185968670317,29.340809306903978,165.40522639999836,0.0019120065789473685,0.0,0.32781950106199004,0.1701357384303459,0.21664610745614035,796.933271500243,29.340809306903978,5.108834143364348,0.02520903651979385,True,919,938,-14.205591880481222,1054,1070,-15.881361281155591,552,575,-8.867219308089261,279,283,-5.711314085446546,0,0,0.01059795474873987,0,0,0.01059795474873987,0,0,0.02119590949747493,0,0,0.022091185968670317,3.175403085218383e-05,0.04915021929824561,0.000434892483691806,0.050322094298245613,True,0,48,5,0,1,314,936.0,0.0033931732177734375,0.004516759586334228,0.03837191474245118,0.05635188615055494,111.0,47.0,98.0,29.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z336__isqp_l2.npz,a103b7363f207efbbb956283fb348feb632ca42ee5e5c3bac031d4ffb199e79b
cohort_B0049_z432__isqp_none,cohort_B0049_z432,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,561,0,342.91222175543834,0.0,227,0,-12.222088472250604,0.02216752404104757,80.73182719553202,112.90797060000114,0.0037828947368421053,0.0,0.4629897515883839,0.2383457785066211,0.30700383771929823,3641.6230680950384,80.73182719553202,11.695114737344317,0.0812898582100772,True,1420,1452,-44.35991770886801,1583,1617,-54.25308823975536,856,896,-19.713232874753828,552,561,-12.222088472250604,0,0,0.010997961116534505,0,0,0.010996794208883873,0,0,0.021995922233065957,0,0,0.02216752404104757,7.499111007160434e-06,0.06800986842105264,0.00045376669463191924,0.07238898026315789,True,0,56,5,0,1,347,964.0,0.006439685821533203,0.004773739099502563,0.332861103166848,0.4688163426535907,163.0,134.0,89.0,51.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z432__isqp_none.npz,d6bfa096622bce16d5117387e3a62e11e5a431719443e38242b27c903de3ddb8
cohort_B0049_z480__isqp_none,cohort_B0049_z480,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,520,0,316.2502098397641,0.0,227,0,-9.570320035979522,0.022002073158974955,64.51674504149562,75.2691405000005,0.0034745065789473684,0.0,0.44725078270560964,0.22982129401155038,0.286156798245614,2895.011354654748,64.51674504149562,8.445672059009,0.06933162550662775,True,1328,1370,-15.992774793607396,1549,1587,-24.18826068651139,775,830,-15.828429563996764,507,520,-9.570320035979522,0,0,0.010996911210215881,0,0,0.010996911210215881,0,0,0.02199911850522724,0,0,0.022002073158974955,8.057581600161727e-06,0.06308251096491228,0.0006776019537630371,0.0671532346491228,True,0,58,7,0,1,261,1018.0,0.006786346435546875,0.0052876981258392335,0.25559058785779454,0.3644993512728401,182.0,109.0,138.0,67.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z480__isqp_none.npz,a75f246a3e66a15219dd4200575d8b4429d0a4a6a793269e27de19b00f0eaeab
cohort_B0053_z0__isqp_none,cohort_B0053_z0,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,652,0,226.549270997131,0.0,23,0,-4.73507465036073,0.022639046162188117,70.83264897821455,6.511289800000668,0.004351699561403508,0.0,0.5141818030384844,0.32414020158306056,0.03246299342105263,3071.277955017866,70.83264897821455,5.6647805988614515,0.6483592896385616,True,763,800,-4.869220538514693,789,825,-4.869220538514693,655,665,-9.738441077029385,635,652,-4.73507465036073,0,0,0.010999999991957665,0,0,0.010999999991957665,0,0,0.021999999983916496,0,0,0.022639046162188117,7.566204432611828e-05,0.02558251096491228,0.0039443301310176215,0.029475054824561402,True,0,11,0,0,1,70,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0053_z0__isqp_none.npz,9d2b5b604421ec1c41a2d02d0f3ca6d1a0588abb61ca43f6c9f5be6043a52580
cohort_B0053_z0__isqp_l2,cohort_B0053_z0,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,652,0,226.549270997131,0.0,23,0,-4.73507465036073,0.022032841866372832,59.39848561913314,16.647065100001782,0.004351699561403508,0.0,0.5141818030384844,0.3425503175959756,0.03125,2361.8468581034567,59.39848561913314,5.243023104651289,0.517948872391109,True,763,800,-4.869220538514693,789,825,-4.869220538514693,655,665,-9.738441077029385,635,652,-4.73507465036073,0,0,0.010523740724413963,0,0,0.010523740724413963,0,0,0.021214211760879675,0,0,0.022032841866372832,7.566204432611828e-05,0.02558251096491228,0.0023671739732345565,0.028549890350877193,True,0,13,0,0,1,155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0053_z0__isqp_l2.npz,f411b98e491e66d59352e590e6fc2702336fb19fe790e0f7bdae1b846fa6d921
cohort_B0049_z384__isqp_l2,cohort_B0049_z384,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,493,0,230.90619253365938,0.0,233,0,-6.15536692275046,0.022002337234432224,43.0114558541356,223.40546890000041,0.0032689144736842107,0.0,0.43446571588422006,0.23279283082811847,0.29913651315789475,1450.2946060178233,43.0114558541356,8.55631842707951,0.03322553507486422,True,1409,1441,-10.83375487767853,1590,1622,-11.079735498911418,813,867,-21.66750975535706,477,493,-6.15536692275046,0,0,0.010506693187752653,0,0,0.010506693187752653,0,0,0.02101338637550342,0,0,0.022002337234432224,1.746380232686425e-05,0.0682702850877193,0.000350437759987517,0.0696203399122807,True,0,73,5,0,1,395,1080.0,0.006786346435546875,0.0052876981258392335,0.18716575302920116,0.2717962627318891,158.0,84.0,118.0,41.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0049_z384__isqp_l2.npz,cc280c9479f87b6f434fa2c9c8d73dd2bb9e625ddb9897ce58f57a5cce2d920d
cohort_B0053_z48__isqp_none,cohort_B0053_z48,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,215,0,119.35143799391179,0.0,73,0,-5.574235161594942,0.024759787465560755,37.61547248418406,22.291566899999452,0.0014391447368421052,0.0,0.2938116196569869,0.16038957576646135,0.10292626096491228,969.2378925986427,37.61547248418406,6.649594484714379,0.06453411629260555,True,499,524,-11.221446547212594,550,573,-11.221446547212594,302,324,-13.298411276266506,210,215,-5.574235161594942,0,0,0.010994697996737052,0,0,0.010994697996737052,0,0,0.02200000000000015,0,0,0.024759787465560755,3.5334445928740722e-06,0.021175986842105265,0.0017013729418324157,0.022868695175438596,True,0,13,2,0,1,70,315.0,0.015969514846801758,0.018040704131126403,0.3928955613309039,0.5385059145927715,52.0,24.0,30.0,10.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0053_z48__isqp_none.npz,7fc0bfb438187a93b3eb7ecd5f851e5c437bd82234876b9020e26d1381386a01
cohort_B0053_z48__isqp_l2,cohort_B0053_z48,cohort,isqp_l2,,Laplacian (RegTools),3x1x320x456,215,0,119.35143799391179,0.0,73,0,-5.574235161594942,0.022111558809313623,28.964406472237233,61.04669130000184,0.0014391447368421052,0.0,0.2938116196569869,0.1685529045474746,0.09261924342105263,615.3287109673242,28.964406472237233,6.023865189977796,0.04552931638677945,True,499,524,-11.221446547212594,550,573,-11.221446547212594,302,324,-13.298411276266506,210,215,-5.574235161594942,0,0,0.010646904601766764,0,0,0.010646904601766764,0,0,0.021293809203531966,0,0,0.022111558809313623,3.5334445928740722e-06,0.021175986842105265,0.0008940218894499381,0.021998355263157895,True,0,13,2,0,1,145,315.0,0.015969514846801758,0.018040704131126403,0.28398861088947575,0.400453902532843,53.0,24.0,34.0,10.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0053_z48__isqp_l2.npz,f4c9706f84bb9e5d6bd3f556dfa7a01d0c6adc063121fb77ee6ae4095f6f1b6e
cohort_B0053_z96__isqp_none,cohort_B0053_z96,cohort,isqp_none,,Laplacian (RegTools),3x1x320x456,219,0,118.54178005524169,0.0,115,0,-4.001596259770096,0.022865717523683427,36.637566399713926,56.5028413,0.0014871162280701755,0.0,0.2852702119419681,0.13316590567759387,0.17751507675438596,1006.2053083275011,36.637566399713926,6.3502386110399325,0.038845126368663906,True,626,630,-4.733183098644851,706,712,-4.733183098644851,370,384,-9.466366197289702,217,219,-4.001596259770096,0,0,0.010996625917420177,0,0,0.010996625917420177,0,0,0.02199325183483225,0,0,0.022865717523683427,9.422824525486152e-05,0.026877741228070174,0.0005866303931144081,0.028159265350877195,True,0,16,2,0,1,142,472.0,0.01102513701739969,0.010710169561254897,0.2561285283078536,0.3538775715327472,58.0,34.0,44.0,13.0,,throughput,False,data\dvfs\results\cohort_isqp\cohort\cohort_B0053_z96__isqp_none.npz,f74acd5db6dae9410932fe0e207e049fa5b074d3d3851f4bce0fabb16c32f2ae
